season,team_name,w,l,wp,fg,fga,3p,3pa,2p,2pa,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,mp,2p%,3p%,fg%,ft%,efg%,age
2009,denver_nuggets,53.0,29.0,0.6463414634146342,25.5,54.400000000000006,3.2,8.8,22.3,45.60000000000001,19.000000000000004,23.9,6.9,19.8,26.699999999999996,13.200000000000001,5.0,2.6,8.5,12.0,73.0,140.10000000000002,0.49325,0.2445,0.47975,0.75025,0.50675,29.25
2010,denver_nuggets,50.0,32.0,0.6097560975609756,21.999999999999996,48.599999999999994,5.7,13.700000000000001,16.3,34.9,15.900000000000002,19.2,2.8000000000000003,14.5,17.3,17.0,3.7,1.2,8.4,8.5,65.8,133.1,0.46799999999999997,0.41400000000000003,0.45475,0.8025,0.52275,27.75
2011,denver_nuggets,38.0,28.0,0.5757575757575758,21.0,44.7,4.0,11.3,17.0,33.6,13.500000000000002,17.2,3.6999999999999997,15.2,19.0,13.899999999999999,4.2,1.7000000000000002,8.2,8.2,59.599999999999994,129.3,0.5045000000000001,0.27275,0.47050000000000003,0.7925,0.51425,25.5
2012,denver_nuggets,57.0,25.0,0.6951219512195121,21.0,45.2,4.2,11.899999999999999,16.8,33.300000000000004,11.100000000000001,15.899999999999999,5.7,16.7,22.4,15.8,5.1,2.3000000000000003,8.1,8.100000000000001,57.400000000000006,129.70000000000002,0.502,0.35200000000000004,0.47050000000000003,0.6912499999999999,0.5135000000000001,25.25
2013,denver_nuggets,36.0,46.0,0.43902439024390244,19.5,46.7,6.8999999999999995,19.099999999999998,12.5,27.599999999999998,10.5,13.1,2.6,11.0,13.8,19.3,4.0,1.4,8.6,9.8,56.300000000000004,126.6,0.455,0.3615,0.41650000000000004,0.81825,0.49175,27.75
2014,denver_nuggets,30.0,52.0,0.36585365853658536,21.1,47.0,4.2,12.600000000000001,16.9,34.4,10.0,13.2,5.4,16.200000000000003,21.5,14.399999999999999,3.3,1.4000000000000001,7.1,9.5,56.2,128.0,0.48625000000000007,0.28625,0.44999999999999996,0.75925,0.49274999999999997,27.0
2015,denver_nuggets,33.0,49.0,0.4024390243902439,20.1,48.599999999999994,5.5,15.8,14.7,32.8,13.2,16.400000000000002,2.9,14.499999999999998,17.4,12.4,4.0,1.6,7.7,7.4,59.0,125.9,0.45799999999999996,0.3455,0.41874999999999996,0.7909999999999999,0.47575,23.0
2016,denver_nuggets,40.0,42.0,0.4878048780487805,21.9,47.39999999999999,6.9,18.1,15.0,29.3,11.700000000000001,14.4,3.9000000000000004,15.2,19.1,10.4,3.3,1.2000000000000002,5.8,7.300000000000001,62.49999999999999,124.49999999999999,0.5147499999999999,0.379,0.46325,0.7895,0.53625,26.25
2017,denver_nuggets,12.0,9.0,0.5714285714285714,20.0,43.1,6.8,17.1,13.3,26.1,7.3,10.2,4.2,14.100000000000001,18.3,11.1,4.4,2.6,7.200000000000001,8.1,54.10000000000001,122.4,0.51625,0.37825,0.46249999999999997,0.7382500000000001,0.53925,28.0
2000,orlando_magic,43.0,39.0,0.524390243902439,23.3,51.2,3.0,7.9,20.400000000000002,43.300000000000004,14.1,20.2,8.4,17.7,26.099999999999998,20.7,5.8999999999999995,3.9000000000000004,9.9,9.5,63.8,141.99999999999997,0.49074999999999996,0.5525,0.48125000000000007,0.70125,0.5065,27.5
2001,orlando_magic,44.0,38.0,0.5365853658536586,25.1,57.599999999999994,4.8999999999999995,13.5,20.2,44.0,14.8,18.4,5.8999999999999995,19.3,25.000000000000004,18.5,4.8,1.7999999999999998,8.9,9.0,70.0,141.9,0.46375,0.27399999999999997,0.4335,0.8152499999999999,0.4805,26.25
2002,orlando_magic,42.0,40.0,0.5121951219512195,26.299999999999997,59.8,7.499999999999999,20.6,18.8,39.2,13.6,16.8,4.0,16.9,20.9,12.3,4.3,1.4000000000000001,7.5,10.0,73.5,144.2,0.474,0.3625,0.4335,0.8215,0.50325,24.0
2003,orlando_magic,21.0,61.0,0.25609756097560976,24.699999999999996,58.2,4.2,12.1,20.6,46.1,13.000000000000002,16.8,5.199999999999999,14.8,20.1,14.2,3.8,1.0,8.0,9.9,66.7,142.0,0.44575,0.25375,0.42674999999999996,0.7665,0.46,25.5
2004,orlando_magic,36.0,46.0,0.43902439024390244,24.799999999999997,53.4,3.0,7.2,21.7,45.99999999999999,16.400000000000002,20.9,6.7,16.6,23.2,13.000000000000002,4.699999999999999,2.9,10.3,10.499999999999998,69.0,137.29999999999998,0.46975000000000006,0.2485,0.471,0.778,0.49974999999999997,26.75
2005,orlando_magic,36.0,46.0,0.43902439024390244,20.6,43.900000000000006,1.9,5.3,18.7,38.6,14.8,20.400000000000002,6.4,18.099999999999998,24.5,12.0,3.5,2.0999999999999996,9.2,11.7,57.9,140.3,0.48325,0.19824999999999998,0.4695,0.74925,0.49,24.5
2006,orlando_magic,40.0,42.0,0.4878048780487805,21.3,43.5,2.3,6.5,18.8,36.800000000000004,13.3,19.0,5.699999999999999,17.200000000000003,23.0,11.5,3.7,2.6,10.5,11.1,58.3,129.2,0.505,0.3475,0.4925,0.74,0.51875,26.5
2007,orlando_magic,52.0,30.0,0.6341463414634146,24.400000000000002,49.49999999999999,5.699999999999999,14.1,18.7,35.3,15.0,21.1,6.0,22.8,28.8,14.3,3.9,3.0,9.9,11.3,69.3,141.0,0.518,0.30625,0.49475,0.77125,0.54975,25.75
2008,orlando_magic,59.0,23.0,0.7195121951219512,25.1,52.10000000000001,6.5,16.200000000000003,18.599999999999998,35.9,15.299999999999999,21.5,6.6,21.9,28.3,14.3,4.0,3.8000000000000003,9.6,11.600000000000001,71.8,139.70000000000002,0.50725,0.3015,0.48175000000000007,0.781,0.5425,26.75
2009,orlando_magic,59.0,23.0,0.7195121951219512,21.799999999999997,45.8,5.2,13.8,16.5,32.0,12.8,18.400000000000002,5.2,19.400000000000002,24.5,11.8,3.4000000000000004,3.4,8.299999999999999,10.8,61.60000000000001,127.0,0.5075,0.28625,0.48100000000000004,0.77075,0.5367500000000001,28.5
2010,orlando_magic,52.0,30.0,0.6341463414634146,21.9,45.7,5.6,14.7,16.3,31.0,10.9,17.2,5.9,20.9,26.9,9.7,4.5,3.4,8.0,10.9,60.39999999999999,139.0,0.50425,0.28875,0.47325,0.6799999999999999,0.5375,29.25
2011,orlando_magic,37.0,29.0,0.5606060606060606,21.5,45.9,5.9,16.0,15.600000000000001,30.0,10.200000000000001,16.7,8.4,20.8,29.2,12.9,3.8,2.9,9.2,10.2,59.5,131.6,0.5035,0.28075,0.4635,0.72,0.53125,27.5
2012,orlando_magic,20.0,62.0,0.24390243902439024,24.4,54.199999999999996,4.300000000000001,13.3,20.1,41.0,8.7,11.0,6.5,21.4,27.799999999999997,14.600000000000001,3.5999999999999996,2.7,8.6,11.100000000000001,61.6,140.6,0.4845,0.23775000000000002,0.45075,0.7834999999999999,0.48850000000000005,24.75
2013,orlando_magic,23.0,59.0,0.2804878048780488,21.8,48.7,4.7,12.7,17.099999999999998,36.0,10.1,12.6,4.5,17.5,22.1,16.3,4.0,1.4,9.600000000000001,9.6,58.3,129.9,0.46799999999999997,0.36733333333333335,0.44475,0.8045,0.493,25.75
2014,orlando_magic,25.0,57.0,0.3048780487804878,25.3,54.0,2.6,7.5,22.6,46.3,10.0,13.5,6.300000000000001,19.5,25.700000000000003,14.399999999999999,5.1000000000000005,1.7,9.0,10.0,63.2,135.10000000000002,0.48075,0.3245,0.4625,0.7275,0.48575,22.0
2015,orlando_magic,35.0,47.0,0.4268292682926829,24.599999999999998,52.4,4.4,12.0,20.4,40.4,9.4,11.8,5.2,18.2,23.5,11.399999999999999,4.6000000000000005,2.5,7.300000000000001,9.7,63.3,129.70000000000002,0.504,0.32025000000000003,0.46849999999999997,0.8007500000000001,0.51325,23.5
2016,orlando_magic,29.0,53.0,0.35365853658536583,22.1,48.5,5.8,16.5,16.4,31.900000000000002,7.499999999999999,9.399999999999999,3.7,13.7,17.400000000000002,12.4,4.1,2.7,7.0,9.8,57.599999999999994,124.0,0.51375,0.33975,0.45725000000000005,0.79875,0.51625,24.5
2017,orlando_magic,9.0,14.0,0.391304347826087,24.599999999999998,50.1,6.799999999999999,16.5,17.8,33.6,7.800000000000001,10.6,4.6,19.1,23.6,15.100000000000001,4.5,2.6,8.0,8.6,63.8,121.0,0.5315,0.40375000000000005,0.49200000000000005,0.7205,0.5567500000000001,24.25
2000,dallas_mavericks,53.0,29.0,0.6463414634146342,28.499999999999996,59.900000000000006,4.2,11.2,24.299999999999997,48.8,15.600000000000001,19.0,5.4,19.4,24.7,16.400000000000002,4.5,2.3,9.8,11.3,76.7,151.0,0.501,0.28475,0.47675,0.8220000000000001,0.51325,25.5
2001,dallas_mavericks,57.0,25.0,0.6951219512195121,27.6,58.7,4.8,12.0,22.799999999999997,46.6,14.7,17.6,6.1,19.6,25.6,15.200000000000001,3.1,2.0,7.9,10.200000000000001,74.8,143.8,0.489,0.29775,0.47125,0.8327500000000001,0.5105,26.5
2002,dallas_mavericks,60.0,22.0,0.7317073170731707,26.9,60.9,6.6,17.2,20.5,43.699999999999996,14.2,16.3,3.9000000000000004,17.7,21.400000000000002,17.6,4.1,1.5,7.6000000000000005,6.9,74.6,138.20000000000002,0.46299999999999997,0.38499999999999995,0.44125000000000003,0.85375,0.49650000000000005,28.0
2003,dallas_mavericks,52.0,30.0,0.6341463414634146,26.0,57.7,5.7,15.899999999999999,20.4,41.7,11.3,13.7,5.5,19.0,24.5,18.900000000000002,4.1,2.8,8.2,8.8,68.9,144.6,0.48550000000000004,0.355,0.45075,0.7992499999999999,0.50075,27.75
2004,dallas_mavericks,58.0,24.0,0.7073170731707317,24.2,52.400000000000006,4.7,12.0,19.4,40.400000000000006,13.700000000000001,16.5,4.6000000000000005,17.9,22.599999999999998,12.5,4.9,2.6,6.6,9.7,66.8,137.7,0.488,0.3805,0.4655,0.81925,0.512,27.0
2005,dallas_mavericks,60.0,22.0,0.7317073170731707,25.700000000000003,53.900000000000006,4.1,9.9,21.6,44.0,14.299999999999999,17.5,5.200000000000001,15.7,20.9,11.299999999999999,4.3,1.9000000000000001,6.500000000000001,9.6,69.5,134.1,0.49175,0.36425,0.47525,0.79725,0.50875,26.25
2006,dallas_mavericks,67.0,15.0,0.8170731707317073,25.599999999999998,53.1,4.4,10.8,21.2,42.300000000000004,14.600000000000001,17.1,4.6,16.400000000000002,21.1,14.100000000000001,4.1,2.1,7.6,9.9,70.4,132.4,0.50375,0.37975,0.48425,0.83975,0.5235,26.5
2007,dallas_mavericks,51.0,31.0,0.6219512195121951,24.999999999999996,54.2,4.8,12.700000000000001,20.299999999999997,41.49999999999999,14.100000000000001,16.8,4.4,20.1,24.6,18.4,4.700000000000001,1.9000000000000001,7.5,10.0,68.9,138.7,0.479,0.3785,0.45675,0.841,0.50625,30.0
2008,dallas_mavericks,50.0,32.0,0.6097560975609756,26.900000000000002,58.5,5.8,15.5,21.200000000000003,42.9,13.100000000000001,15.2,3.7,18.2,22.1,16.099999999999998,5.2,2.2,7.5,8.8,72.5,139.0,0.48124999999999996,0.369,0.45225000000000004,0.84275,0.51075,31.0
2009,dallas_mavericks,55.0,27.0,0.6707317073170732,24.200000000000003,53.6,5.2,13.399999999999999,19.1,40.3,13.5,15.8,3.1,17.3,20.5,17.400000000000002,5.7,1.9,7.299999999999999,8.700000000000001,67.1,140.9,0.4605,0.38775,0.4455,0.83725,0.5047499999999999,32.0
2010,dallas_mavericks,57.0,25.0,0.6951219512195121,23.0,50.0,5.1,13.7,17.9,36.2,10.7,12.7,2.2,15.2,17.4,16.5,4.300000000000001,1.4999999999999998,7.800000000000001,7.6000000000000005,61.7,128.70000000000002,0.47124999999999995,0.3815,0.44475,0.8462500000000001,0.50325,33.0
2011,dallas_mavericks,36.0,30.0,0.5454545454545454,20.0,45.900000000000006,5.4,14.899999999999999,14.600000000000001,30.9,8.4,9.600000000000001,3.5999999999999996,17.0,20.599999999999998,13.4,4.7,1.5,7.4,6.299999999999999,53.50000000000001,124.4,0.454,0.3485,0.424,0.8402499999999999,0.494,34.5
2012,dallas_mavericks,41.0,41.0,0.5,21.6,45.400000000000006,3.8,10.1,17.7,35.6,9.6,11.3,3.7,17.3,20.8,14.4,4.1,1.7999999999999998,7.5,7.6,56.7,126.1,0.49850000000000005,0.37224999999999997,0.47625000000000006,0.8354999999999999,0.5175000000000001,29.5
2013,dallas_mavericks,49.0,33.0,0.5975609756097561,23.6,49.99999999999999,5.6,13.9,18.1,36.0,9.6,11.600000000000001,3.1,15.599999999999998,18.7,14.7,4.7,1.5,7.3,7.799999999999999,62.5,132.0,0.497,0.38375,0.47150000000000003,0.82425,0.5335,32.5
2014,dallas_mavericks,50.0,32.0,0.6097560975609756,23.5,49.199999999999996,4.4,12.5,19.2,36.8,10.799999999999999,13.9,5.8999999999999995,18.9,24.700000000000003,9.5,4.0,2.1999999999999997,6.5,9.0,62.2,126.9,0.54,0.34833333333333333,0.508,0.7685,0.54775,30.75
2015,dallas_mavericks,42.0,40.0,0.5121951219512195,20.9,48.300000000000004,7.3,19.7,13.700000000000001,28.700000000000003,9.2,11.0,1.8,15.299999999999999,17.2,12.3,3.4,1.4,6.0,8.700000000000001,58.6,127.30000000000001,0.47725,0.37149999999999994,0.43549999999999994,0.82725,0.5125,31.0
2016,dallas_mavericks,33.0,49.0,0.4024390243902439,21.0,48.7,6.699999999999999,18.0,14.399999999999999,30.6,8.6,10.2,2.1,11.599999999999998,13.9,15.6,3.6,0.7000000000000001,6.800000000000001,8.4,57.1,128.1,0.45675,0.36624999999999996,0.42574999999999996,0.84375,0.49824999999999997,27.25
2017,dallas_mavericks,5.0,17.0,0.22727272727272727,19.4,47.7,6.6,18.700000000000003,12.7,29.099999999999998,8.7,10.9,2.7,14.299999999999999,16.9,11.2,3.6,0.6000000000000001,8.2,7.9,54.1,127.1,0.42,0.35125,0.403,0.77825,0.47925,25.0
2000,washington_wizards,19.0,63.0,0.23170731707317074,26.4,59.50000000000001,2.2,6.800000000000001,24.1,52.7,14.4,17.0,4.4,11.5,16.0,10.3,4.2,0.8,10.0,10.600000000000001,69.5,135.6,0.45475,0.3336666666666666,0.44175,0.8472500000000001,0.46125,26.75
2001,washington_wizards,37.0,45.0,0.45121951219512196,22.9,53.699999999999996,2.1,5.7,20.799999999999997,48.00000000000001,12.299999999999999,14.299999999999999,3.4,12.799999999999999,16.299999999999997,14.3,4.0,1.1,7.300000000000001,8.7,60.2,121.7,0.44125,0.29400000000000004,0.43324999999999997,0.857,0.462,30.75
2002,washington_wizards,37.0,45.0,0.45121951219512196,23.9,53.7,1.6,5.6,22.1,48.2,13.3,16.1,4.3,16.7,20.999999999999996,14.5,4.8,1.7999999999999998,7.999999999999999,8.9,62.599999999999994,137.2,0.4685,0.26825000000000004,0.45375000000000004,0.81575,0.46775,31.0
2003,washington_wizards,25.0,57.0,0.3048780487804878,21.9,53.400000000000006,4.5,12.399999999999999,17.4,41.0,15.0,19.8,5.6,15.399999999999999,20.900000000000002,12.9,5.300000000000001,1.4,11.9,9.4,63.199999999999996,131.5,0.4285,0.39249999999999996,0.41925,0.7585000000000001,0.4555,24.25
2004,washington_wizards,45.0,37.0,0.5487804878048781,27.299999999999997,64.1,5.4,15.8,21.9,48.3,17.400000000000002,22.0,5.4,17.4,22.799999999999997,13.8,6.3,1.0,8.299999999999999,10.1,77.30000000000001,146.8,0.4485,0.33225,0.42175,0.7975000000000001,0.46225,25.0
2005,washington_wizards,42.0,40.0,0.5121951219512195,26.8,60.5,5.1,14.200000000000001,21.7,46.3,18.3,22.200000000000003,4.4,16.7,21.2,14.1,5.5,0.7,8.799999999999999,10.3,77.0,147.0,0.46825,0.33325,0.4405,0.8165,0.47775,27.0
2006,washington_wizards,41.0,41.0,0.5,27.4,61.900000000000006,6.0,16.6,21.5,45.2,17.799999999999997,21.9,5.7,16.9,22.6,14.3,5.8999999999999995,1.2,9.1,11.1,78.5,146.6,0.47750000000000004,0.34225,0.448,0.7867500000000001,0.494,26.5
2007,washington_wizards,43.0,39.0,0.524390243902439,25.099999999999998,58.8,6.199999999999999,18.7,18.7,40.2,15.9,19.799999999999997,5.300000000000001,18.5,23.699999999999996,14.6,6.1,1.0,9.0,8.9,72.3,142.6,0.45625000000000004,0.34025,0.4215,0.8072499999999999,0.48,27.5
2008,washington_wizards,19.0,63.0,0.23170731707317074,22.200000000000003,54.7,4.6,13.9,17.6,40.800000000000004,16.6,21.1,5.199999999999999,16.8,22.0,19.8,3.6000000000000005,1.2,6.8,9.100000000000001,65.6,138.0,0.40900000000000003,0.3285,0.39225,0.8,0.43674999999999997,30.0
2009,washington_wizards,26.0,56.0,0.3170731707317073,25.8,59.2,5.4,15.0,20.400000000000002,44.199999999999996,13.7,17.900000000000002,5.3,20.5,25.900000000000002,14.700000000000001,4.4,1.0,9.7,10.8,70.9,148.20000000000002,0.47050000000000003,0.359,0.44600000000000006,0.7849999999999999,0.49724999999999997,29.75
2010,washington_wizards,23.0,59.0,0.2804878048780488,25.0,61.1,3.7,12.799999999999999,21.3,48.3,13.200000000000001,16.3,4.5,14.6,19.1,20.1,6.1,2.0,12.5,10.8,66.80000000000001,139.6,0.44025,0.27,0.40950000000000003,0.8160000000000001,0.43925000000000003,23.75
2011,washington_wizards,20.0,46.0,0.30303030303030304,22.4,51.7,3.0,9.8,19.3,42.0,11.5,15.399999999999999,5.0,13.299999999999999,18.3,12.799999999999999,3.7,3.8,9.3,9.0,59.50000000000001,121.3,0.46249999999999997,0.24366666666666667,0.44100000000000006,0.736,0.46825,23.5
2012,washington_wizards,29.0,53.0,0.35365853658536583,19.999999999999996,45.4,3.6,9.4,16.4,35.9,12.600000000000001,16.0,3.9000000000000004,14.5,18.4,14.799999999999999,3.7,2.1,8.299999999999999,9.399999999999999,56.4,120.0,0.45499999999999996,0.26875000000000004,0.44325,0.79175,0.4892500000000001,24.25
2013,washington_wizards,44.0,38.0,0.5365853658536586,24.4,53.5,5.499999999999999,14.2,18.7,39.2,9.7,12.7,5.0,18.5,23.5,16.3,4.9,2.5,8.7,9.600000000000001,64.0,139.2,0.4835,0.54,0.4625,0.76275,0.514,25.0
2014,washington_wizards,46.0,36.0,0.5609756097560976,21.799999999999997,46.8,4.1,11.0,17.6,35.6,9.4,12.2,4.2,17.0,21.1,16.3,4.1,2.5,8.3,9.0,57.0,125.4,0.49424999999999997,0.2745,0.47125000000000006,0.7629999999999999,0.51625,28.0
2015,washington_wizards,41.0,41.0,0.5,24.200000000000003,51.8,4.7,12.8,19.5,39.099999999999994,9.2,12.2,5.5,17.900000000000002,23.4,16.1,4.9,2.7,8.6,9.0,62.4,127.7,0.508,0.27625,0.47824999999999995,0.75425,0.5225000000000001,25.0
2016,washington_wizards,49.0,33.0,0.5975609756097561,26.6,53.8,5.9,15.0,20.7,38.9,11.600000000000001,14.600000000000001,5.8999999999999995,18.3,24.099999999999998,17.2,5.1,2.1,8.2,9.100000000000001,70.4,135.1,0.5435,0.29125,0.507,0.7765,0.5587500000000001,26.0
2017,washington_wizards,12.0,10.0,0.5454545454545454,25.6,53.4,5.3,13.7,20.4,39.8,12.6,16.5,4.8,18.8,23.6,16.0,4.5,2.8,7.999999999999999,8.5,69.0,131.70000000000002,0.51925,0.38266666666666665,0.49200000000000005,0.7585,0.536,27.0
2000,milwaukee_bucks,52.0,30.0,0.6341463414634146,28.1,60.099999999999994,5.0,12.8,23.1,47.300000000000004,13.700000000000001,16.4,4.4,15.6,20.0,17.3,4.800000000000001,1.7000000000000002,9.8,10.2,74.8,138.20000000000002,0.48224999999999996,0.36250000000000004,0.46299999999999997,0.8342499999999999,0.50825,26.75
2001,milwaukee_bucks,41.0,41.0,0.5,27.199999999999996,57.8,5.2,13.2,21.9,44.7,12.4,15.0,4.5,18.299999999999997,22.8,17.3,4.7,1.4,8.899999999999999,10.0,71.8,145.60000000000002,0.492,0.527,0.47425000000000006,0.8167500000000001,0.513,30.5
2002,milwaukee_bucks,42.0,40.0,0.5121951219512195,28.299999999999997,61.4,4.300000000000001,11.7,24.1,49.7,14.6,17.6,4.8999999999999995,14.100000000000001,18.8,19.1,4.4,1.1,8.3,10.899999999999999,75.4,143.2,0.482,0.33625000000000005,0.46175,0.82125,0.49425,29.75
2003,milwaukee_bucks,41.0,41.0,0.5,23.6,51.800000000000004,4.0,10.9,19.6,40.900000000000006,14.6,17.5,5.4,15.0,20.6,7.799999999999999,3.3000000000000003,1.4,6.9,9.799999999999999,65.9,130.29999999999998,0.47525,0.35025,0.45675,0.836,0.49475,26.0
2004,milwaukee_bucks,30.0,52.0,0.36585365853658536,22.6,50.0,1.7999999999999998,5.2,20.8,44.8,14.299999999999999,17.5,5.1,13.3,18.5,12.0,3.0,1.0,7.5,10.3,61.400000000000006,133.0,0.46975,0.20074999999999998,0.45899999999999996,0.8185000000000001,0.4735,25.75
2005,milwaukee_bucks,40.0,42.0,0.4878048780487805,21.5,48.3,3.9,9.899999999999999,17.6,38.2,13.3,17.3,5.8,16.7,22.5,12.5,4.1,1.5000000000000002,8.7,11.5,60.199999999999996,138.5,0.4585,0.38399999999999995,0.4465,0.7477500000000001,0.48175,25.0
2006,milwaukee_bucks,28.0,54.0,0.34146341463414637,26.4,56.1,4.9,13.700000000000001,21.4,42.7,12.100000000000001,15.399999999999999,4.8,15.4,20.200000000000003,14.4,4.3999999999999995,0.7999999999999999,8.899999999999999,10.4,69.8,143.70000000000002,0.50475,0.32,0.47525,0.7602500000000001,0.5157499999999999,25.0
2007,milwaukee_bucks,26.0,56.0,0.3170731707317073,24.2,50.99999999999999,3.1,8.6,21.0,42.4,12.399999999999999,16.7,6.2,15.7,21.900000000000002,14.399999999999999,3.5999999999999996,2.6000000000000005,8.899999999999999,9.6,63.900000000000006,137.7,0.496,0.24900000000000003,0.47875,0.7304999999999999,0.504,26.5
2008,milwaukee_bucks,34.0,48.0,0.4146341463414634,22.6,48.900000000000006,4.3,11.600000000000001,18.3,37.300000000000004,12.5,16.0,5.2,16.0,21.1,12.2,3.8,1.5,7.8,10.899999999999999,62.1,131.7,0.48824999999999996,0.371,0.4685,0.7647500000000002,0.5075000000000001,27.0
2009,milwaukee_bucks,46.0,36.0,0.5609756097560976,23.299999999999997,52.599999999999994,5.1,13.500000000000002,18.200000000000003,39.1,10.7,13.600000000000001,4.8999999999999995,17.1,22.099999999999998,13.5,4.1,3.1,7.7,9.5,62.3,132.9,0.4595000000000001,0.28150000000000003,0.4415,0.77375,0.49225,25.5
2010,milwaukee_bucks,35.0,47.0,0.4268292682926829,20.5,48.89999999999999,4.800000000000001,13.7,15.7,35.3,8.600000000000001,12.0,4.7,17.9,22.5,12.6,4.8,3.5,7.299999999999999,9.100000000000001,54.5,137.1,0.44025000000000003,0.268,0.4225,0.716,0.47300000000000003,26.5
2011,milwaukee_bucks,31.0,35.0,0.4696969696969697,22.5,52.7,4.2,12.5,18.4,40.300000000000004,8.0,10.6,3.1000000000000005,16.0,19.1,16.3,5.5,2.8,8.0,9.0,57.00000000000001,130.1,0.4555,0.23975000000000002,0.42524999999999996,0.74325,0.46775,26.0
2012,milwaukee_bucks,38.0,44.0,0.4634146341463415,22.9,54.7,6.300000000000001,18.1,16.599999999999998,36.7,10.1,12.5,3.5999999999999996,12.200000000000001,16.0,16.8,4.8999999999999995,1.1,7.8,8.1,62.2,130.0,0.45625,0.356,0.42000000000000004,0.8265,0.48,25.75
2013,milwaukee_bucks,15.0,67.0,0.18292682926829268,20.299999999999997,47.0,4.4,12.6,15.899999999999999,34.4,12.0,14.7,3.8000000000000003,12.7,16.6,13.100000000000001,3.4,0.6,7.2,8.9,57.0,122.69999999999999,0.4625,0.3445,0.433,0.83175,0.4794999999999999,24.25
2014,milwaukee_bucks,41.0,41.0,0.5,21.299999999999997,47.2,3.6999999999999997,9.9,17.7,37.3,11.599999999999998,14.399999999999999,3.1,16.2,19.4,15.899999999999999,6.0,1.8,9.9,9.8,57.99999999999999,124.30000000000001,0.4775,0.2795,0.4555,0.8152499999999999,0.4915,22.25
2015,milwaukee_bucks,33.0,49.0,0.4024390243902439,23.2,49.3,2.6,7.5,20.8,41.9,11.5,15.0,4.5,17.3,21.8,15.399999999999999,5.300000000000001,2.8000000000000003,9.2,10.8,60.699999999999996,133.6,0.49425,0.29575,0.47375,0.7585,0.49774999999999997,22.25
2016,milwaukee_bucks,42.0,40.0,0.5121951219512195,24.3,50.0,5.3,13.8,19.0,36.199999999999996,12.499999999999998,15.899999999999999,4.0,18.3,22.3,12.8,4.7,2.7,7.6,9.6,66.19999999999999,129.39999999999998,0.5237499999999999,0.369,0.47900000000000004,0.80075,0.54425,23.25
2017,milwaukee_bucks,11.0,9.0,0.55,26.8,53.0,5.7,14.2,21.1,38.7,11.6,14.7,2.8000000000000003,17.9,20.7,14.3,4.8999999999999995,2.5,7.5,11.399999999999999,70.5,136.1,0.55175,0.3835,0.5055,0.8,0.577,25.0
2000,san_antonio_spurs,58.0,24.0,0.7073170731707317,22.1,46.900000000000006,2.2,5.7,19.8,41.2,15.1,20.9,7.0,20.2,27.299999999999997,12.0,4.199999999999999,5.199999999999999,7.9,9.5,61.49999999999999,129.3,0.47725000000000006,0.26549999999999996,0.46725,0.7479999999999999,0.4965,27.5
2001,san_antonio_spurs,58.0,24.0,0.7073170731707317,19.8,41.9,1.7000000000000002,5.1,18.1,36.8,12.4,17.299999999999997,6.800000000000001,19.3,26.3,10.7,4.1,4.8,7.6000000000000005,9.3,53.900000000000006,128.3,0.4685,0.26699999999999996,0.45575,0.6585,0.48550000000000004,27.5
2002,san_antonio_spurs,60.0,22.0,0.7317073170731707,21.9,45.900000000000006,3.5,9.8,18.4,36.2,10.4,14.7,5.1000000000000005,16.9,22.000000000000004,12.899999999999999,4.0,3.8,8.6,9.9,57.7,132.6,0.50225,0.34275,0.46950000000000003,0.65725,0.5205000000000001,25.25
2003,san_antonio_spurs,57.0,25.0,0.6951219512195121,21.1,46.00000000000001,2.8,8.7,18.099999999999998,37.5,11.5,17.400000000000002,5.5,17.7,23.2,13.8,4.5,3.4000000000000004,8.3,8.8,56.7,132.4,0.47375,0.30025,0.4465,0.6705,0.48825,26.5
2004,san_antonio_spurs,59.0,23.0,0.7195121951219512,22.6,47.6,3.0,8.7,19.4,39.0,12.9,18.3,5.3,17.400000000000002,22.7,14.2,4.2,3.6,7.6,9.0,61.1,129.2,0.49075,0.34700000000000003,0.46725,0.68925,0.50925,27.5
2005,san_antonio_spurs,63.0,19.0,0.7682926829268293,22.6,45.8,2.7,6.9,20.0,39.1,12.3,17.7,4.4,17.3,21.7,14.100000000000001,4.5,2.9,8.299999999999999,9.4,60.1,130.20000000000002,0.49525,0.378,0.48175,0.68025,0.523,28.5
2006,san_antonio_spurs,58.0,24.0,0.7073170731707317,22.700000000000003,45.400000000000006,3.0,7.699999999999999,19.7,37.7,12.9,17.5,4.2,16.7,20.900000000000002,13.8,4.2,3.1999999999999997,8.2,8.5,61.300000000000004,124.1,0.5015,0.3215,0.48375,0.7172499999999999,0.5282500000000001,29.5
2007,san_antonio_spurs,56.0,26.0,0.6829268292682927,23.2,48.800000000000004,3.4000000000000004,9.1,19.7,39.9,13.6,17.8,4.7,17.5,22.2,14.4,3.7,2.6999999999999997,8.0,8.2,63.599999999999994,128.8,0.47525,0.2695,0.4645,0.73925,0.51275,30.5
2008,san_antonio_spurs,54.0,28.0,0.6585365853658537,24.300000000000004,50.8,3.9,9.6,20.299999999999997,41.099999999999994,10.299999999999999,13.6,3.6,16.6,20.200000000000003,13.9,2.4,2.1,6.800000000000001,6.8,62.8,127.0,0.4775,0.281,0.468,0.7967500000000001,0.51875,30.25
