season,team_name,w,l,wp,fg,fga,3p,3pa,2p,2pa,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,mp,2p%,3p%,fg%,ft%,efg%,age
2014,milwaukee_bucks,41.0,41.0,0.5,19.3,42.1,3.5,8.8,15.900000000000002,33.300000000000004,9.899999999999999,12.2,5.0,17.3,22.2,12.700000000000001,5.1,1.6,8.500000000000002,9.5,52.2,117.7,0.47724999999999995,0.24375,0.46175,0.8172499999999999,0.49624999999999997,24.0
2015,milwaukee_bucks,33.0,49.0,0.4024390243902439,24.8,50.900000000000006,2.3000000000000003,6.5,22.599999999999998,44.5,12.399999999999999,15.9,6.4,19.2,25.5,12.5,4.7,2.8,8.0,9.9,64.49999999999999,132.4,0.50675,0.2275,0.49124999999999996,0.78,0.51175,22.5
2016,milwaukee_bucks,42.0,40.0,0.5121951219512195,21.8,45.5,4.7,13.0,17.099999999999998,32.5,10.799999999999999,14.0,3.9,16.0,20.000000000000004,14.100000000000001,4.0,2.5,7.2,8.9,59.1,124.8,0.51,0.35250000000000004,0.464,0.79425,0.5305,23.5
2017,milwaukee_bucks,11.0,9.0,0.55,24.900000000000002,47.9,4.0,10.5,20.900000000000002,37.4,11.2,15.2,4.6,20.1,24.7,12.200000000000001,4.3,3.9000000000000004,7.199999999999999,11.899999999999999,64.80000000000001,128.9,0.5762499999999999,0.274,0.5327500000000001,0.70425,0.5845,25.5
2000,san_antonio_spurs,58.0,24.0,0.7073170731707317,21.1,45.0,2.4000000000000004,6.0,18.700000000000003,39.0,14.799999999999999,20.4,7.0,20.7,27.700000000000003,11.3,4.1,5.1,7.8,9.100000000000001,59.300000000000004,124.19999999999999,0.47025000000000006,0.27049999999999996,0.46225,0.7522499999999999,0.5005,30.5
2001,san_antonio_spurs,58.0,24.0,0.7073170731707317,21.200000000000003,44.1,2.3,5.800000000000001,18.9,38.300000000000004,13.7,18.099999999999998,6.699999999999999,19.2,26.1,11.2,3.7,4.6000000000000005,7.9,9.4,58.50000000000001,128.2,0.48075000000000007,0.29833333333333334,0.47225000000000006,0.7582500000000001,0.5055000000000001,28.0
2002,san_antonio_spurs,60.0,22.0,0.7317073170731707,20.5,42.300000000000004,2.3,6.1,18.2,36.3,11.1,15.7,6.800000000000001,19.5,26.300000000000004,11.6,3.2,5.1,7.7,9.4,54.4,130.6,0.49424999999999997,0.35033333333333333,0.478,0.6447499999999999,0.5145,28.5
2003,san_antonio_spurs,57.0,25.0,0.6951219512195121,20.799999999999997,44.300000000000004,1.7000000000000002,5.5,19.0,38.9,9.1,14.9,7.5,18.9,26.4,11.4,3.3,5.199999999999999,7.5,9.4,52.60000000000001,131.7,0.47975,0.2806666666666667,0.45925000000000005,0.5885,0.487,26.75
2004,san_antonio_spurs,59.0,23.0,0.7195121951219512,17.599999999999998,37.9,3.0,8.6,14.399999999999999,29.4,8.5,11.8,4.8,13.299999999999999,18.2,12.5,3.8999999999999995,2.7,6.7,9.8,46.7,121.3,0.48125,0.3516666666666666,0.45825,0.6385,0.4997499999999999,27.5
2005,san_antonio_spurs,63.0,19.0,0.7682926829268293,22.6,45.8,2.7,6.9,20.0,39.1,12.3,17.7,4.4,17.3,21.7,14.100000000000001,4.5,2.9,8.299999999999999,9.4,60.1,130.20000000000002,0.49525,0.378,0.48175,0.68025,0.523,28.5
2006,san_antonio_spurs,58.0,24.0,0.7073170731707317,19.5,38.0,1.3,3.4,18.2,34.599999999999994,9.5,13.6,4.6000000000000005,16.7,21.3,11.1,3.1,3.6,7.3,9.0,49.8,115.6,0.50375,0.2225,0.49550000000000005,0.696,0.5212500000000001,29.75
2007,san_antonio_spurs,56.0,26.0,0.6829268292682927,19.3,39.1,1.3,3.8000000000000003,17.9,35.5,9.0,12.5,5.7,17.0,22.6,11.1,2.7,2.5,5.9,8.4,48.900000000000006,117.7,0.5029999999999999,0.16925,0.5015000000000001,0.676,0.5297499999999999,31.0
2008,san_antonio_spurs,54.0,28.0,0.6585365853658537,24.300000000000004,50.8,3.9,9.6,20.299999999999997,41.099999999999994,10.299999999999999,13.6,3.6,16.6,20.200000000000003,13.9,2.4,2.1,6.800000000000001,6.8,62.8,127.0,0.4775,0.281,0.468,0.7967500000000001,0.51875,30.25
2009,san_antonio_spurs,50.0,32.0,0.6097560975609756,19.4,40.099999999999994,1.8,5.5,17.6,34.5,9.899999999999999,13.299999999999999,3.9,15.2,19.1,12.100000000000001,2.3,2.3000000000000003,6.5,7.8,50.599999999999994,113.0,0.506,0.28725,0.46875000000000006,0.7389999999999999,0.5095000000000001,29.5
2010,san_antonio_spurs,61.0,21.0,0.7439024390243902,21.9,45.3,3.8999999999999995,10.299999999999999,18.0,35.099999999999994,11.700000000000001,14.8,3.8000000000000003,15.8,19.500000000000004,15.5,3.9000000000000004,2.6999999999999997,7.5,7.3,59.3,121.5,0.5085000000000001,0.2865,0.48150000000000004,0.77875,0.5297499999999999,31.25
2011,san_antonio_spurs,50.0,16.0,0.7575757575757576,20.700000000000003,43.1,2.2,5.699999999999999,18.6,37.400000000000006,8.8,12.1,5.1000000000000005,15.7,20.9,12.5,3.2,2.1,6.5,7.6,52.39999999999999,110.1,0.48275,0.16275,0.48,0.70175,0.51325,29.25
2012,san_antonio_spurs,58.0,24.0,0.7073170731707317,22.6,44.5,2.6,6.3,20.0,38.0,11.200000000000001,13.8,4.3999999999999995,18.0,22.4,13.7,3.5,4.300000000000001,7.1000000000000005,6.699999999999999,58.900000000000006,115.2,0.51975,0.267,0.508,0.8099999999999999,0.5445,29.75
2013,san_antonio_spurs,62.0,20.0,0.7560975609756098,21.0,42.800000000000004,3.3,8.6,17.7,34.5,8.2,10.7,4.0,17.7,21.6,12.2,3.8,3.6999999999999997,6.6000000000000005,6.6000000000000005,53.7,112.0,0.51025,0.29175,0.48575,0.7845,0.53525,29.0
2014,san_antonio_spurs,55.0,27.0,0.6707317073170732,21.5,44.7,4.0,10.0,17.5,34.7,9.5,11.9,4.4,18.099999999999998,22.4,12.4,4.8999999999999995,3.9000000000000004,6.4,7.699999999999999,56.5,117.9,0.498,0.37,0.47825,0.7997500000000001,0.52675,30.0
2015,san_antonio_spurs,67.0,15.0,0.8170731707317073,22.5,46.199999999999996,3.6999999999999997,9.500000000000002,18.8,36.7,9.8,11.7,4.5,17.1,21.5,11.2,4.1,3.1000000000000005,5.5,7.199999999999999,58.3,117.30000000000001,0.49949999999999994,0.2975,0.472,0.80775,0.5175,28.75
2016,san_antonio_spurs,61.0,21.0,0.7439024390243902,22.3,47.9,4.4,11.7,17.9,36.2,11.100000000000001,13.4,4.1,14.1,18.2,11.7,3.9000000000000004,2.7,6.0,7.1,60.2,117.60000000000001,0.47824999999999995,0.37575,0.455,0.8155,0.5095000000000001,29.75
2017,san_antonio_spurs,15.0,7.0,0.6818181818181818,20.2,41.8,3.7,9.3,16.7,32.4,8.9,11.1,6.6,19.6,26.200000000000003,10.5,3.3,4.4,5.6,6.8,53.0,115.7,0.49975,0.39225,0.47974999999999995,0.7797499999999999,0.527,30.75
2000,boston_celtics,36.0,46.0,0.43902439024390244,21.9,50.6,5.7,15.200000000000001,16.2,35.400000000000006,12.700000000000001,17.0,5.300000000000001,17.1,22.5,11.3,5.2,2.8000000000000003,9.100000000000001,11.4,62.3,129.20000000000002,0.45975,0.3753333333333333,0.44325,0.75075,0.49025,25.5
2001,boston_celtics,49.0,33.0,0.5975609756097561,23.799999999999997,55.1,5.4,14.7,18.5,40.199999999999996,11.8,15.3,6.199999999999999,19.8,25.8,14.0,6.1,2.5,8.299999999999999,11.6,64.7,138.9,0.4685,0.25525,0.45325,0.7422500000000001,0.48775,26.25
2002,boston_celtics,44.0,38.0,0.5365853658536586,22.200000000000003,52.599999999999994,4.4,13.8,17.8,38.800000000000004,13.7,18.3,6.5,19.1,25.7,11.6,4.8,2.6,8.799999999999999,11.5,62.4,134.5,0.47300000000000003,0.29025,0.44625,0.7282500000000001,0.4795,26.75
2003,boston_celtics,36.0,46.0,0.43902439024390244,18.8,43.00000000000001,3.9,11.099999999999998,15.0,31.8,11.700000000000001,14.8,4.5,16.099999999999998,20.599999999999998,12.7,5.1,2.1,8.7,10.3,53.2,125.5,0.47475,0.35366666666666663,0.4535,0.77025,0.49825,26.5
2004,boston_celtics,45.0,37.0,0.5487804878048781,19.5,40.4,2.8,8.1,16.6,32.4,11.600000000000001,14.6,5.199999999999999,16.1,21.4,13.099999999999998,3.6,2.7,7.499999999999999,10.799999999999999,53.400000000000006,122.6,0.517,0.265,0.487,0.77675,0.52,30.0
2005,boston_celtics,33.0,49.0,0.4024390243902439,24.099999999999998,51.699999999999996,5.0,13.6,19.2,38.2,12.8,16.5,3.8,16.5,20.299999999999997,15.999999999999998,4.2,2.1,8.9,11.100000000000001,66.1,139.5,0.5015000000000001,0.36274999999999996,0.46325000000000005,0.7725,0.5205,26.25
2006,boston_celtics,24.0,58.0,0.2926829268292683,17.4,36.800000000000004,1.1,3.2,16.3,33.6,8.7,11.8,7.199999999999999,17.6,24.8,8.600000000000001,2.8,3.5,7.0,10.899999999999999,44.8,118.89999999999999,0.48250000000000004,0.1865,0.47475,0.7362500000000001,0.489,22.75
2007,boston_celtics,66.0,16.0,0.8048780487804879,19.7,41.0,4.3999999999999995,11.0,15.3,29.9,10.9,13.899999999999999,4.6,14.5,19.1,13.799999999999999,4.3,2.4000000000000004,8.0,10.0,54.5,126.19999999999999,0.525,0.26325,0.504,0.746,0.54425,26.5
2008,boston_celtics,62.0,20.0,0.7560975609756098,21.400000000000002,43.6,4.2,10.6,17.200000000000003,33.0,12.2,15.500000000000002,5.5,17.2,22.4,15.899999999999999,4.1,2.6,9.3,10.4,59.1,136.5,0.53,0.27825,0.50475,0.756,0.5435000000000001,27.5
2009,boston_celtics,50.0,32.0,0.6097560975609756,21.3,42.3,3.5,9.7,17.7,32.599999999999994,12.399999999999999,16.4,4.3,15.2,19.6,16.5,4.6,2.5,9.0,10.299999999999999,58.400000000000006,133.4,0.5485,0.24749999999999997,0.51475,0.742,0.55125,28.5
2010,boston_celtics,56.0,26.0,0.6829268292682927,23.099999999999998,46.49999999999999,3.6,9.1,19.5,37.3,10.9,13.3,3.5,18.6,22.1,19.599999999999998,5.6,1.8,8.6,8.600000000000001,60.9,139.3,0.522,0.31275000000000003,0.49775,0.79275,0.5347500000000001,31.5
2011,boston_celtics,39.0,27.0,0.5909090909090909,22.7,49.099999999999994,4.2,10.600000000000001,18.5,38.5,11.600000000000001,14.5,3.2,18.2,21.3,21.5,4.9,1.7000000000000002,9.7,8.5,61.3,136.0,0.477,0.3475,0.46299999999999997,0.80525,0.5065000000000001,32.5
2012,boston_celtics,41.0,40.0,0.5061728395061729,19.7,43.599999999999994,2.7,7.7,17.0,35.7,8.899999999999999,11.4,3.9000000000000004,17.7,21.5,10.2,4.0,2.5,6.8,9.9,51.300000000000004,119.4,0.47225,0.20550000000000002,0.45499999999999996,0.7969999999999999,0.4825,30.0
2013,boston_celtics,25.0,57.0,0.3048780487804878,21.400000000000002,49.00000000000001,3.7,11.0,17.6,38.0,9.6,11.8,6.8,15.700000000000001,22.2,5.800000000000001,2.7,2.4000000000000004,6.4,10.299999999999999,56.2,120.30000000000001,0.46525000000000005,0.33449999999999996,0.44075,0.80875,0.47474999999999995,24.75
2014,boston_celtics,40.0,42.0,0.4878048780487805,19.0,41.9,2.9,9.3,16.1,32.7,5.9,7.5,5.4,16.099999999999998,21.5,11.0,3.1000000000000005,1.6999999999999997,6.0,9.600000000000001,46.900000000000006,107.19999999999999,0.49274999999999997,0.304,0.46149999999999997,0.7772500000000001,0.4915,24.25
2015,boston_celtics,48.0,34.0,0.5853658536585366,19.6,43.4,4.2,12.5,15.5,30.9,10.7,13.399999999999999,6.299999999999999,16.6,22.8,12.0,4.4,2.3000000000000003,6.3,10.0,54.0,110.2,0.51825,0.3025,0.47275,0.72525,0.5137499999999999,25.5
2016,boston_celtics,53.0,29.0,0.6463414634146342,21.9,45.8,7.0,18.4,14.8,27.4,12.6,14.8,4.199999999999999,15.7,19.9,14.9,3.3,2.6000000000000005,6.6,9.0,63.3,118.59999999999998,0.551,0.38525,0.49375,0.7975000000000001,0.5642500000000001,28.0
2017,boston_celtics,19.0,4.0,0.8260869565217391,24.0,49.0,6.9,16.6,17.0,32.1,11.1,14.399999999999999,3.6999999999999997,19.200000000000003,22.8,12.8,4.2,2.4000000000000004,7.6,9.1,66.0,126.5,0.5297499999999999,0.42475,0.49375,0.7692499999999999,0.5660000000000001,24.0
2000,sacramento_kings,55.0,27.0,0.6707317073170732,19.400000000000002,43.9,4.3999999999999995,12.1,15.000000000000002,31.699999999999996,10.9,13.399999999999999,5.2,15.7,20.9,14.1,5.8,2.0,8.299999999999999,9.2,54.1,134.6,0.46825000000000006,0.34425,0.4385,0.80825,0.487,27.5
2001,sacramento_kings,61.0,21.0,0.7439024390243902,21.7,46.3,3.5,9.5,18.1,36.8,11.0,14.2,5.0,16.0,21.1,15.399999999999999,5.199999999999999,1.9,7.7,8.899999999999999,58.0,135.3,0.49275,0.34225,0.46725,0.78625,0.50375,27.75
2002,sacramento_kings,59.0,23.0,0.7195121951219512,23.9,51.0,3.3000000000000003,8.5,20.7,42.400000000000006,10.4,14.3,6.0,21.5,27.5,15.5,5.9,3.2,8.3,10.3,61.5,136.8,0.50175,0.31375,0.47175000000000006,0.75125,0.5085000000000001,30.0
2003,sacramento_kings,55.0,27.0,0.6707317073170732,22.4,48.0,5.4,13.3,17.0,34.8,12.5,15.0,4.4,14.9,19.400000000000002,17.000000000000004,5.2,1.9,8.0,8.8,62.599999999999994,139.09999999999997,0.48924999999999996,0.331,0.46525,0.814,0.512,29.75
2004,sacramento_kings,50.0,32.0,0.6097560975609756,28.5,62.0,4.500000000000001,12.1,23.9,49.900000000000006,15.1,18.4,6.4,21.1,27.5,18.299999999999997,5.5,2.5,8.4,11.1,76.60000000000001,150.60000000000002,0.484,0.351,0.465,0.8265,0.502,28.0
2005,sacramento_kings,44.0,38.0,0.5365853658536586,20.099999999999998,43.0,3.5999999999999996,9.7,16.4,33.3,12.0,14.8,5.1,16.700000000000003,21.8,13.4,3.5,1.5,7.4,9.4,56.00000000000001,130.2,0.50125,0.28525,0.478,0.8,0.515,26.5
2006,sacramento_kings,33.0,49.0,0.4024390243902439,22.1,50.199999999999996,5.1000000000000005,14.3,17.0,36.0,15.700000000000001,19.6,4.2,16.2,20.4,13.9,5.0,1.4,7.9,9.4,65.1,135.2,0.47324999999999995,0.31275,0.4425,0.7965,0.4887499999999999,27.0
2007,sacramento_kings,38.0,44.0,0.4634146341463415,22.5,48.0,3.7,9.6,19.0,38.4,17.099999999999998,21.2,6.8999999999999995,18.9,25.8,10.3,4.699999999999999,2.4000000000000004,8.3,12.5,66.1,138.39999999999998,0.504,0.27325,0.48724999999999996,0.7930000000000001,0.51775,28.75
2008,sacramento_kings,17.0,65.0,0.2073170731707317,20.1,42.599999999999994,2.5,6.6,17.7,36.1,8.899999999999999,11.799999999999999,6.199999999999999,15.5,21.700000000000003,11.399999999999999,3.4000000000000004,2.3,8.4,11.9,51.800000000000004,125.9,0.492,0.269,0.47400000000000003,0.74925,0.49950000000000006,24.25
2009,sacramento_kings,25.0,57.0,0.3048780487804878,19.800000000000004,43.3,1.7999999999999998,5.7,18.1,37.400000000000006,9.6,13.5,6.6,16.3,23.0,10.6,2.9,3.3,7.9,11.3,51.1,116.4,0.48225,0.25775000000000003,0.45975,0.69875,0.48449999999999993,21.25
2010,sacramento_kings,24.0,58.0,0.2926829268292683,20.599999999999998,46.3,1.6,5.1,19.0,41.199999999999996,10.9,14.500000000000002,6.7,18.4,24.999999999999996,13.799999999999999,4.2,2.9,10.0,11.7,53.7,124.30000000000001,0.47025000000000006,0.20375000000000001,0.453,0.7629999999999999,0.4690000000000001,24.5
2011,sacramento_kings,22.0,44.0,0.3333333333333333,24.1,52.5,2.4,7.8999999999999995,21.7,44.7,11.8,15.899999999999999,9.299999999999999,16.7,26.2,9.2,4.9,2.6,8.1,10.7,62.400000000000006,125.6,0.49275,0.1725,0.46849999999999997,0.7370000000000001,0.48824999999999996,23.0
2012,sacramento_kings,28.0,54.0,0.34146341463414637,18.8,41.5,2.9000000000000004,7.8999999999999995,16.1,33.5,10.2,13.1,5.9,15.6,21.3,10.7,3.4999999999999996,1.7,7.1,10.399999999999999,50.7,115.30000000000001,0.47150000000000003,0.22774999999999998,0.4515,0.77175,0.4895,26.0
2013,sacramento_kings,28.0,54.0,0.34146341463414637,21.900000000000002,46.400000000000006,2.0,6.2,20.0,40.2,13.0,17.3,7.1,19.4,26.5,7.6,3.6,2.8,8.9,11.7,58.699999999999996,118.0,0.48500000000000004,0.21066666666666667,0.465,0.7362499999999998,0.489,24.25
2014,sacramento_kings,29.0,53.0,0.35365853658536583,22.8,49.9,2.9,8.1,19.9,41.8,14.899999999999999,18.8,6.6000000000000005,21.3,28.0,10.0,3.8,3.2,9.7,12.1,63.400000000000006,126.69999999999999,0.48150000000000004,0.24175,0.45725,0.76875,0.4875,25.25
2015,sacramento_kings,33.0,49.0,0.4024390243902439,23.699999999999996,52.5,4.1000000000000005,11.4,19.799999999999997,41.1,12.399999999999999,17.4,5.5,20.799999999999997,26.2,17.9,5.8,2.3,11.2,10.700000000000001,63.79999999999999,125.0,0.48024999999999995,0.351,0.44925,0.6990000000000001,0.49325,26.25
2016,sacramento_kings,32.0,50.0,0.3902439024390244,20.2,43.2,3.8,10.0,16.4,33.3,11.8,14.9,4.2,16.3,20.5,11.399999999999999,3.2,2.2,7.1,9.6,56.00000000000001,110.6,0.4965,0.29600000000000004,0.47975,0.7837500000000001,0.5215,28.25
2017,sacramento_kings,7.0,15.0,0.3181818181818182,16.4,35.3,3.2,8.399999999999999,13.1,27.0,5.5,7.3999999999999995,4.2,13.799999999999999,17.799999999999997,8.4,3.6,2.0,5.8,7.6,41.5,101.6,0.4655,0.33749999999999997,0.4585,0.7575000000000001,0.50975,30.5
2000,houston_rockets,45.0,37.0,0.5487804878048781,20.700000000000003,43.800000000000004,2.3,6.4,18.400000000000002,37.400000000000006,10.0,13.5,7.0,16.9,23.9,11.5,4.4,3.0,8.100000000000001,11.3,53.5,124.29999999999998,0.495,0.16675,0.471,0.72675,0.49449999999999994,28.0
2001,houston_rockets,28.0,54.0,0.34146341463414637,23.4,51.9,3.2,9.0,20.2,42.900000000000006,13.9,18.9,7.2,18.1,25.3,11.200000000000001,4.4,3.1,9.0,11.100000000000001,64.0,143.3,0.49225,0.17975000000000002,0.479,0.71725,0.50125,25.25
2002,houston_rockets,43.0,39.0,0.524390243902439,21.7,49.4,3.3,9.9,18.4,39.6,13.7,16.9,7.199999999999999,17.4,24.599999999999998,11.8,4.1,4.2,9.100000000000001,10.2,60.6,136.2,0.4615,0.38475,0.44175,0.7715,0.47500000000000003,23.5
2003,houston_rockets,45.0,37.0,0.5487804878048781,22.8,51.4,5.0,13.600000000000001,17.8,38.0,12.2,15.2,5.1,20.0,25.1,13.7,4.5,2.9999999999999996,10.7,11.599999999999998,62.8,152.6,0.4625,0.27049999999999996,0.44375,0.8095,0.49324999999999997,27.5
2004,houston_rockets,51.0,31.0,0.6219512195121951,23.099999999999998,51.0,4.4,12.5,18.700000000000003,38.5,14.5,18.500000000000004,5.3,17.5,22.700000000000003,14.6,4.300000000000001,2.9000000000000004,8.6,11.400000000000002,65.2,137.0,0.475,0.3546666666666667,0.4535,0.7869999999999999,0.5,28.5
2005,houston_rockets,34.0,48.0,0.4146341463414634,20.7,46.1,3.0,8.899999999999999,17.7,37.4,11.5,14.2,5.6000000000000005,17.9,23.4,12.5,3.5,2.0,8.5,12.4,56.1,137.9,0.459,0.173,0.44,0.7895,0.47950000000000004,30.25
2006,houston_rockets,52.0,30.0,0.6341463414634146,26.1,58.300000000000004,5.999999999999999,16.4,19.9,41.9,15.0,19.1,4.1,18.2,22.200000000000003,16.0,4.300000000000001,3.3,9.5,9.899999999999999,73.0,143.1,0.46325,0.27875,0.442,0.7705000000000001,0.50675,27.75
2007,houston_rockets,55.0,27.0,0.6707317073170732,24.4,55.5,4.8999999999999995,14.6,19.5,40.9,12.2,16.0,5.7,18.8,24.5,15.399999999999999,3.8,3.8,8.899999999999999,8.9,66.0,144.60000000000002,0.47400000000000003,0.255,0.43699999999999994,0.748,0.49250000000000005,28.75
2008,houston_rockets,53.0,29.0,0.6463414634146342,21.0,44.0,3.7,9.6,17.2,34.6,11.0,13.7,6.800000000000001,21.7,28.7,8.899999999999999,3.5,3.1999999999999997,7.3,10.599999999999998,56.800000000000004,133.3,0.48624999999999996,0.44575,0.4725,0.7987500000000001,0.52325,28.75
2009,houston_rockets,42.0,40.0,0.5121951219512195,21.3,47.400000000000006,4.4,12.200000000000001,16.9,35.2,8.0,10.9,5.7,16.8,22.5,12.899999999999999,4.3,1.6,7.9,10.399999999999999,55.099999999999994,126.29999999999998,0.47350000000000003,0.31066666666666665,0.45725,0.69875,0.49400000000000005,26.0
2010,houston_rockets,43.0,39.0,0.524390243902439,22.5,48.2,3.9000000000000004,10.3,18.599999999999998,37.7,14.200000000000001,17.5,6.6000000000000005,17.1,23.599999999999998,14.4,4.1,1.7999999999999998,7.6,10.5,63.2,127.4,0.49124999999999996,0.18974999999999997,0.47325,0.76325,0.51075,27.0
2011,houston_rockets,34.0,32.0,0.5151515151515151,19.2,41.7,3.0,8.399999999999999,16.299999999999997,33.199999999999996,8.4,10.4,5.8999999999999995,14.799999999999999,21.0,7.5,3.0,2.6999999999999997,6.7,9.8,49.6,113.7,0.49249999999999994,0.171,0.4655,0.7535000000000001,0.49724999999999997,28.0
2012,houston_rockets,45.0,37.0,0.5487804878048781,22.3,47.9,5.4,14.5,17.0,33.4,14.7,19.2,5.6000000000000005,19.3,24.900000000000002,16.3,5.0,2.4,10.700000000000001,9.4,64.9,136.8,0.51525,0.273,0.4765,0.73175,0.5255,24.25
2013,houston_rockets,54.0,28.0,0.6585365853658537,25.599999999999998,50.5,4.6,12.7,20.9,37.7,16.6,23.700000000000003,7.1,22.200000000000003,29.299999999999997,13.0,4.300000000000001,3.9,9.600000000000001,9.899999999999999,72.4,136.6,0.5545,0.33225000000000005,0.51525,0.69,0.5559999999999999,24.75
2014,houston_rockets,56.0,26.0,0.6829268292682927,21.1,48.6,7.8,21.4,13.400000000000002,27.3,12.500000000000002,15.3,4.9,16.4,21.4,14.700000000000001,5.7,1.8,8.9,11.1,62.3,132.0,0.48175,0.36224999999999996,0.43224999999999997,0.76825,0.51275,26.0
2015,houston_rockets,41.0,41.0,0.5,21.9,47.2,6.9,18.700000000000003,15.0,28.5,14.5,20.099999999999998,6.0,19.9,25.9,14.6,6.0,2.9,9.6,11.4,65.3,134.2,0.5175,0.2825,0.47725000000000006,0.7034999999999999,0.5485,28.25
2016,houston_rockets,55.0,27.0,0.6707317073170732,20.3,47.699999999999996,10.0,27.5,10.3,20.1,13.299999999999999,16.0,4.8999999999999995,19.5,24.300000000000004,18.5,5.2,1.4,8.9,9.7,63.9,131.2,0.49874999999999997,0.369,0.42174999999999996,0.8032499999999999,0.531,28.5
2017,houston_rockets,17.0,4.0,0.8095238095238095,23.799999999999997,48.7,10.2,25.5,13.5,23.200000000000003,12.0,14.7,5.8999999999999995,20.9,26.9,14.0,4.3,2.9,8.2,9.299999999999999,69.7,126.1,0.5984999999999999,0.29975,0.5035000000000001,0.8077500000000001,0.6067499999999999,28.0
2000,portland_trail_blazers,50.0,32.0,0.6097560975609756,22.099999999999998,45.7,2.9000000000000004,8.399999999999999,19.1,37.3,9.3,12.399999999999999,5.4,16.2,21.6,15.900000000000002,5.3,2.6999999999999997,9.099999999999998,10.4,56.2,130.5,0.5075000000000001,0.34475,0.47975,0.7497499999999999,0.51275,28.0
2001,portland_trail_blazers,49.0,33.0,0.5975609756097561,22.9,49.900000000000006,3.6999999999999997,10.2,19.2,39.7,9.6,12.700000000000001,7.700000000000001,19.200000000000003,26.9,12.399999999999999,4.5,2.8,7.1,10.0,59.3,137.89999999999998,0.48125,0.36566666666666664,0.4625,0.76775,0.4955,28.0
2002,portland_trail_blazers,50.0,32.0,0.6097560975609756,20.5,44.5,3.5,10.2,16.9,34.3,10.0,13.5,6.5,16.8,23.400000000000002,10.899999999999999,4.4,2.3000000000000003,7.4,10.2,54.60000000000001,131.1,0.49924999999999997,0.3333333333333333,0.47000000000000003,0.73725,0.5047499999999999,28.75
2003,portland_trail_blazers,41.0,41.0,0.5,24.299999999999997,56.199999999999996,4.7,14.2,19.599999999999998,41.900000000000006,10.799999999999999,13.800000000000002,5.6,18.799999999999997,24.5,15.1,4.1,2.3,8.9,9.3,64.1,148.60000000000002,0.45449999999999996,0.30275,0.426,0.80075,0.47225000000000006,27.5
2004,portland_trail_blazers,27.0,55.0,0.32926829268292684,16.200000000000003,35.3,2.5,6.7,13.8,28.500000000000004,8.7,11.2,7.1,17.0,24.1,9.3,2.7,5.1,6.4,10.8,43.800000000000004,120.6,0.49100000000000005,0.377,0.485,0.7475,0.50725,28.75
2005,portland_trail_blazers,21.0,61.0,0.25609756097560976,14.8,32.8,1.4000000000000001,3.8,13.3,28.9,7.0,10.3,7.300000000000001,14.4,21.5,8.5,2.5,3.0,6.0,9.8,38.1,107.1,0.48,0.3456666666666666,0.471,0.68275,0.49675,24.5
2006,portland_trail_blazers,32.0,50.0,0.3902439024390244,22.2,48.099999999999994,3.2,8.5,19.099999999999998,39.599999999999994,13.3,16.0,5.3999999999999995,15.5,20.8,13.0,4.0,0.7,8.6,10.5,60.800000000000004,133.3,0.485,0.35624999999999996,0.4595,0.8175,0.50275,24.75
2007,portland_trail_blazers,41.0,41.0,0.5,21.5,47.7,4.1,10.9,17.400000000000002,36.8,9.0,11.899999999999999,5.1000000000000005,13.5,18.599999999999998,13.7,3.1,1.7999999999999998,6.0,8.9,56.10000000000001,130.9,0.45725,0.31925,0.44199999999999995,0.754,0.49675,23.25
2008,portland_trail_blazers,54.0,28.0,0.6585365853658537,21.5,46.199999999999996,4.0,10.0,17.7,36.1,9.9,12.4,5.7,11.8,17.5,12.899999999999999,3.7,1.9000000000000001,5.6,7.800000000000001,57.1,124.4,0.483,0.35575,0.45949999999999996,0.81325,0.5165,23.75
2009,portland_trail_blazers,50.0,32.0,0.6097560975609756,23.099999999999998,49.9,2.9000000000000004,8.6,20.1,41.2,13.6,17.4,5.199999999999999,13.899999999999999,18.9,13.0,3.4,1.4,6.1000000000000005,9.1,62.8,129.7,0.47975,0.304,0.45449999999999996,0.7927499999999998,0.49025,26.25
2010,portland_trail_blazers,48.0,34.0,0.5853658536585366,23.5,49.9,3.4,9.7,20.0,40.3,12.299999999999999,14.999999999999998,6.6,13.6,20.1,12.6,4.5,2.0,7.0,9.6,62.8,137.39999999999998,0.498,0.2585,0.466,0.8322499999999999,0.50475,26.25
2011,portland_trail_blazers,28.0,38.0,0.42424242424242425,22.8,49.599999999999994,3.6,11.0,19.0,38.6,11.0,13.5,5.5,14.9,20.5,13.3,5.2,1.7999999999999998,7.9,9.5,60.099999999999994,137.7,0.484,0.28374999999999995,0.45075,0.814,0.4915,26.75
2012,portland_trail_blazers,33.0,49.0,0.4024390243902439,25.299999999999997,54.2,4.6,12.399999999999999,20.9,41.800000000000004,11.8,14.9,7.5,20.6,28.200000000000003,15.1,3.5,3.1,9.3,8.5,67.10000000000001,143.8,0.50025,0.22075000000000003,0.47450000000000003,0.79525,0.5175000000000001,24.25
2013,portland_trail_blazers,54.0,28.0,0.6585365853658537,21.0,46.099999999999994,7.0,17.9,14.3,28.1,12.0,14.399999999999999,6.3999999999999995,16.599999999999998,23.0,14.0,2.9,2.9000000000000004,7.2,8.799999999999999,61.2,137.4,0.51375,0.287,0.47025,0.83225,0.5385,25.0
